record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0031,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,衡山路,1,expedite,从桃江路到天平路,237,35,"-4027,-1492,-1491","121.450073,31.2094841;121.449455,31.208662;121.448669,31.2075863;121.448265,31.2070713;121.448074,31.2068176;121.447594,31.2061462;121.447441,31.2059326;121.446709,31.2049503;121.445892,31.2038498;121.445656,31.2035465;121.445473,31.2033157;121.445328,31.2031021;121.444504,31.201992;121.443459,31.2005825;121.443077,31.2000484;121.442894,31.1998577;121.441643,31.1981735;121.441353,31.1978035;121.440872,31.1971207;121.440567,31.1967068;121.440224,31.1962452"
TR0032,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,华山路,1,expedite,从虹桥路到愚园路,80,30,"658,659,660,661,690,691,693,694,1591","121.438652,31.1938038;121.438599,31.1939335;121.438545,31.1941471;121.438438,31.1945515;121.43792,31.1962662;121.437653,31.1970043;121.437561,31.1971817;121.437424,31.1974583;121.436958,31.1983109;121.436768,31.1987991;121.436676,31.1991253;121.436554,31.1996632;121.436485,31.1999645;121.436356,31.2005653;121.436287,31.2008305;121.436241,31.2009602;121.436127,31.2012577;121.436073,31.201355;121.435997,31.2014751;121.435905,31.201622;121.435837,31.2017155;121.435707,31.2018719;121.435638,31.2019558;121.435448,31.202137;121.43528,31.2023296;121.435127,31.2024937;121.434723,31.2030354;121.434647,31.2031288;121.434586,31.2032452;121.434433,31.2035828;121.434059,31.2044716;121.433815,31.2050972;121.433655,31.2055473;121.433601,31.2057152;121.433495,31.2061462;121.433128,31.2077198;121.433105,31.2078838;121.433067,31.2080708;121.433029,31.2084312;121.433014,31.2085991;121.433029,31.2088528;121.433083,31.2091694;121.433159,31.2093697;121.433212,31.209507;121.433243,31.2096004;121.43335,31.209774;121.433548,31.2100849;121.433662,31.2102318;121.433731,31.2103062;121.43383,31.210413;121.433899,31.2104664;121.434097,31.210537;121.434639,31.2109737;121.434647,31.2109604;121.434906,31.2110443;121.435219,31.2111206;121.435425,31.2111378;121.435944,31.2111473;121.436409,31.2111549;121.436501,31.2111683;121.436562,31.2111874;121.436638,31.2112141;121.436943,31.2113018;121.437225,31.2114086;121.437454,31.2115154;121.437851,31.2117729;121.438248,31.2121201;121.438545,31.2124043;121.438736,31.2126007;121.438934,31.2128258;121.439056,31.2130051;121.439163,31.2131424;121.439201,31.2132359;121.439232,31.2133102;121.439377,31.2139015;121.439484,31.2144794;121.439514,31.2147026;121.439552,31.2149696;121.439629,31.2152538;121.439659,31.215395;121.439713,31.2155209;121.439766,31.2156391;121.439842,31.2157822;121.439865,31.2158623;121.439949,31.2160053;121.440033,31.2162132;121.440109,31.2163296;121.440163,31.2164135;121.440216,31.2164669;121.440285,31.2165337;121.440338,31.2165813;121.44043,31.2166271;121.44059,31.2167072;121.440651,31.2167282;121.440765,31.2167606;121.441299,31.2168579;121.441635,31.2169113;121.442062,31.2169647;121.443108,31.2170124;121.443665,31.2170486;121.44384,31.2170925;121.444016,31.2171383;121.444145,31.2171593;121.444359,31.2171993;121.44445,31.2172222;121.444603,31.2172756;121.444817,31.2173786;121.445679,31.2178497;121.445854,31.2179413;121.446083,31.2180672;121.446167,31.2181282;121.44622,31.2181683;121.446457,31.2183113;121.446526,31.2183609;121.446457,31.2186623;121.446213,31.2191963;121.446098,31.2194214;121.446007,31.2196617;121.445976,31.2197342;121.445885,31.2200584;121.445656,31.2211113;121.44545,31.2221069;121.445404,31.2222805;121.445351,31.2224541;121.445312,31.2225285;121.445229,31.2226582;121.445122,31.2228584;121.444695,31.2235031;121.444557,31.223671"
TR0033,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,华山路,1,expedite,从愚园路到虹桥路,260,30,"-694,-693,-691,-690,-661,-660,-659,-658","121.444504,31.2236004;121.444611,31.2234535;121.445045,31.2227955;121.445145,31.2226181;121.445244,31.2224617;121.445251,31.2224312;121.445259,31.2224007;121.445297,31.2222977;121.445496,31.221262;121.445526,31.2210884;121.445602,31.220787;121.445786,31.2199688;121.445831,31.2198257;121.445869,31.2197342;121.445976,31.2194881;121.44619,31.2190132;121.44619,31.2189026;121.446434,31.2183285;121.446205,31.2181911;121.446152,31.2181511;121.44606,31.2180882;121.445839,31.2179642;121.445663,31.2178707;121.444801,31.2173996;121.444588,31.2173023;121.444443,31.2172489;121.444359,31.217226;121.444145,31.217186;121.444,31.217165;121.443832,31.2171192;121.443642,31.2170753;121.443108,31.2170391;121.442062,31.2169914;121.44162,31.216938;121.441292,31.2168846;121.440765,31.2167873;121.440643,31.2167549;121.440567,31.2167282;121.440407,31.2166538;121.440323,31.2166042;121.440269,31.2165508;121.440186,31.2164898;121.440132,31.2164307;121.440071,31.2163429;121.44001,31.2162266;121.439911,31.2160187;121.439842,31.2158756;121.439804,31.2157917;121.439735,31.2156487;121.439682,31.2155342;121.439629,31.2154045;121.43959,31.2152615;121.439522,31.2149734;121.439484,31.2147064;121.439445,31.2144852;121.439339,31.2139072;121.439201,31.2133198;121.439171,31.2132454;121.439133,31.2131557;121.439041,31.2130222;121.438904,31.2128448;121.438705,31.2126179;121.438507,31.2124214;121.438225,31.2121429;121.43782,31.2117958;121.437439,31.2115383;121.43721,31.2114353;121.436935,31.2113285;121.43663,31.2112408;121.436554,31.2112141;121.436485,31.211195;121.436409,31.2111816;121.435944,31.211174;121.43541,31.2111683;121.435219,31.2111511;121.434898,31.211071;121.434631,31.2109871;121.434311,31.2108974;121.434181,31.2108669;121.434059,31.2107334;121.433975,31.2106533;121.433868,31.210556;121.433792,31.2104969;121.43367,31.2103729;121.433601,31.210289;121.433517,31.2101955;121.433372,31.2099819;121.433281,31.2098484;121.433167,31.2096539;121.433121,31.2095375;121.433067,31.2093906;121.433014,31.2092133;121.432961,31.2089252;121.432945,31.2086792;121.432945,31.2085953;121.432961,31.2082405;121.432976,31.2080669;121.433014,31.2078705;121.43306,31.207653;121.433334,31.2064533;121.43351,31.2057114;121.433578,31.2054977;121.433739,31.2050571;121.433792,31.2049332;121.433922,31.2046127;121.434433,31.2033253;121.434525,31.2031422;121.434586,31.203022;121.434631,31.2029591;121.434677,31.202898;121.435059,31.2024136;121.435219,31.2022266;121.43541,31.2020302;121.435593,31.2018394;121.435707,31.2017193;121.435822,31.2015686;121.435959,31.2013874;121.43605,31.2012043;121.436089,31.2011147;121.436127,31.2010307;121.436195,31.20084;121.436234,31.2007198;121.436409,31.1999149;121.436462,31.199707;121.436554,31.1992664;121.436607,31.1990623;121.436661,31.1988926;121.436691,31.1987648;121.436768,31.1985874;121.436882,31.1982708;121.437431,31.1972809;121.437546,31.1970482;121.437614,31.1968842;121.437706,31.1966534;121.437958,31.1958218;121.438095,31.1953907;121.438286,31.1947556;121.438469,31.1941242;121.438515,31.1939201;121.438492,31.1937866"
TR0034,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,定西路,1,expedite,从安顺路到延安西路,83,30,1590,"121.422516,31.2014542;121.422821,31.2024803;121.422989,31.2031059;121.423096,31.2034931;121.423233,31.2040272;121.423279,31.2042408;121.423325,31.2043591;121.423645,31.2055073;121.423683,31.2056618;121.423737,31.2058315;121.423843,31.206213;121.423897,31.20644;121.423965,31.2068138;121.423981,31.206974;121.424004,31.2072182;121.424004,31.2074852;121.424004,31.2075596;121.423965,31.2079906;121.42395,31.2081909;121.423882,31.2084808;121.42382,31.2087288;121.423645,31.2093868;121.423561,31.2098408"
TR0035,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,定西路,1,expedite,从愚园路到长宁路,94,30,1589,"121.421638,31.2188454;121.421638,31.2191563;121.4216,31.2193642;121.421585,31.2194443"
TR0036,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,定西路,1,expedite,从长宁路到安顺路,272,25,"-1589,-4837,-4432,-1590,-1937","121.421509,31.2194176;121.421532,31.2193298;121.421547,31.2191467;121.421638,31.2188454;121.421661,31.2186527;121.4217,31.2182446;121.4217,31.218195;121.421745,31.2177773;121.421776,31.2176132;121.421822,31.2174358;121.421883,31.2172585;121.421974,31.217062;121.422089,31.2168179;121.422325,31.2163372;121.422401,31.2161503;121.422508,31.2158756;121.422577,31.2156658;121.42263,31.215414;121.422745,31.2148399;121.422943,31.2137032;121.423058,31.2130585;121.423378,31.2108974;121.423485,31.2102051;121.423531,31.2098351;121.423584,31.2095413;121.423607,31.2093773;121.423798,31.2087193;121.423859,31.2084751;121.423912,31.2081871;121.423927,31.2079868;121.423965,31.2075596;121.423965,31.2074852;121.423965,31.2072182;121.42395,31.2069778;121.423927,31.2068176;121.423866,31.2064438;121.423813,31.2062225;121.423698,31.2058392;121.423645,31.2056675;121.423607,31.2055149;121.423286,31.2043686;121.423256,31.2042484;121.423203,31.204031;121.423058,31.2035027;121.422951,31.2031116;121.422783,31.2024879;121.422485,31.201458"
TR0037,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,江苏路,1,expedite,从华山路到长宁路,112,35,"654,2227,655","121.434311,31.2108974;121.434349,31.2109909;121.434364,31.2110443;121.434364,31.2110977;121.434372,31.2111645;121.434364,31.2112408;121.434357,31.2113285;121.434326,31.2114258;121.434296,31.2115154;121.434242,31.2116585;121.434151,31.2118263;121.433617,31.2129421;121.433495,31.2131824;121.433121,31.2140312;121.432976,31.2143459;121.432838,31.2147503;121.43251,31.2155743;121.432487,31.2156219;121.432373,31.2159023;121.431595,31.2178764;121.431557,31.2179604;121.431145,31.2193737;121.430984,31.2199059;121.430901,31.2201519;121.430595,31.2209682;121.430397,31.2214584;121.430237,31.2218628;121.430168,31.2219696;121.430107,31.2220631;121.42997,31.2222137;121.429794,31.2224178;121.429749,31.2224617;121.42971,31.2225113;121.42939,31.2228127;121.429161,31.2230186;121.429054,31.2231197;121.428337,31.2237644;121.427948,31.2241058;121.427788,31.224226"
TR0038,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,江苏路,1,expedite,从长宁路到华山路,292,30,"-2227,-654,-656","121.427719,31.2241688;121.427879,31.2240524;121.428886,31.2231426;121.428993,31.223053;121.429085,31.2229652;121.429581,31.2225018;121.429726,31.2223682;121.42981,31.2222576;121.429993,31.2220402;121.430077,31.2218971;121.43013,31.221796;121.430214,31.2216187;121.430489,31.2209511;121.430878,31.2198849;121.431038,31.2193108;121.43145,31.217947;121.432213,31.2160797;121.432426,31.2155685;121.432732,31.2148228;121.432999,31.2140751;121.433075,31.2139072;121.433495,31.2129822;121.433792,31.2123642;121.434029,31.2118568;121.434151,31.2116451;121.434242,31.2114124;121.434258,31.2113152;121.434273,31.2112083;121.434273,31.2111416;121.434273,31.2110748;121.434258,31.2110043;121.434181,31.2108669"
TR0039,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,天山路,1,expedite,从北虹路到延安西路,345,35,"725,3486,724,723,722,721,720","121.376488,31.2161102;121.376854,31.2160625;121.377197,31.2160358;121.377457,31.216013;121.378418,31.2159424;121.378937,31.2159023;121.379623,31.2158489;121.37986,31.2158394;121.380554,31.2157822;121.380783,31.2157555;121.380981,31.2157326;121.382843,31.2155914;121.383621,31.2155247;121.384056,31.2154713;121.384384,31.2154083;121.38475,31.2153416;121.385376,31.2152081;121.388695,31.2145157;121.389023,31.2144489;121.390846,31.2140579;121.391678,31.2138805;121.391861,31.2138348;121.393097,31.2135773;121.395287,31.2131023;121.395531,31.2130451;121.395645,31.2130127;121.395844,31.2129517;121.396576,31.2127743;121.397064,31.2126617;121.397728,31.2124977;121.398064,31.2124138;121.3983,31.212347;121.398811,31.2121906;121.399681,31.211937;121.400139,31.2117786;121.400284,31.2117062;121.400352,31.2116852;121.400421,31.2116661;121.40139,31.2115154;121.402222,31.2113819;121.404411,31.2110004;121.407661,31.2105064;121.408966,31.2101593;121.40921,31.2101021;121.409904,31.209938;121.41095,31.2096748;121.411209,31.2095909;121.411957,31.2093239;121.412331,31.2091827;121.413193,31.2088528;121.413368,31.2087822;121.41362,31.2086792;121.413742,31.2086258;121.413811,31.2085819;121.413963,31.2084942;121.414154,31.2083645;121.414558,31.2080231;121.414711,31.2079067;121.414757,31.20788;121.414986,31.2076931"
TR0040,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,天山路,1,expedite,从延安西路到北虹路,165,35,"-720,-721,-722,-723,-724,-3486,-725,-726","121.415054,31.2077065;121.41478,31.2079239;121.414291,31.208334;121.414192,31.2084045;121.414009,31.2085419;121.413727,31.2087021;121.413567,31.2087727;121.41333,31.2088623;121.413139,31.2089424;121.412354,31.2092533;121.412201,31.2093201;121.411964,31.2094173;121.411125,31.2097206;121.410309,31.2099018;121.409203,31.2101727;121.407677,31.2105904;121.406403,31.210804;121.404427,31.2111073;121.400391,31.2117558;121.400269,31.2117996;121.400085,31.2118969;121.399734,31.2120171;121.399193,31.2121773;121.398933,31.2122402;121.397873,31.212534;121.39727,31.2126846;121.395844,31.2130318;121.395607,31.2131062;121.395287,31.2131863;121.394066,31.2134399;121.392097,31.2138577;121.391869,31.2139072;121.391701,31.2139473;121.38903,31.2145157;121.387146,31.2149162;121.386566,31.2150269;121.385368,31.2152805;121.384392,31.2154808;121.384033,31.2155418;121.383713,31.2155876;121.382988,31.2156448;121.380981,31.2158184;121.380569,31.2158661;121.37989,31.2159157;121.379623,31.2159328;121.377457,31.2160969;121.377213,31.2161198;121.376495,31.216217"
TR0041,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,宝庆路,1,expedite,从桃江路到淮海中路,99,25,1498,"121.450096,31.2094803;121.450012,31.2105961;121.449944,31.211134;121.449921,31.2112713;121.449852,31.2115326;121.449532,31.2124882"
TR0042,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,宝庆路,1,expedite,从淮海中路到桃江路,279,30,-1497,"121.449493,31.2124805;121.449821,31.2115288;121.449883,31.2112617;121.449913,31.2111282;121.449982,31.2105961;121.450073,31.2094765"
TR0043,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,常熟路,1,expedite,从淮海中路到华山路,113,35,"5211,1501","121.449509,31.2124844;121.449516,31.2125683;121.449455,31.2127342;121.448868,31.2143288;121.448784,31.2145329;121.448532,31.2151871;121.448296,31.2158451;121.448196,31.2160702;121.448074,31.2163963;121.448021,31.2165337;121.447945,31.2166977;121.447861,31.2168751;121.447701,31.2171516;121.447502,31.2174835;121.447433,31.2176094;121.447357,31.2177067;121.447289,31.2177868;121.447166,31.2178841;121.446686,31.2182617;121.446541,31.2183819"
TR0044,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,常熟路,1,expedite,从华山路到淮海中路,293,30,-5211,"121.446518,31.2183609;121.446655,31.2182407;121.447144,31.2178631;121.447266,31.2177696;121.447334,31.2176895;121.447395,31.2175961;121.447464,31.2174759;121.447662,31.2171383;121.447823,31.2168617;121.447922,31.2166843;121.44799,31.2165241;121.448044,31.2163868;121.448158,31.2160625;121.448235,31.215826;121.448479,31.2151737;121.44873,31.2145195;121.448814,31.2143059;121.449478,31.2125206;121.449509,31.2124844"
